Molecule_ChEMBL_IDs,Class,BCUTc-1l,BCUTi-1h,BCUTv-1h,PEOE_VSA2,BCUTi-1l,BCUTZ-1h,BCUTs-1l,SlogP_VSA5,Xch-6dv,BCUTd-1h,BCUTZ-1l,SMR_VSA3,Xc-5d,BCUTs-1h,BCUTp-1l,BCUTpe-1l,EState_VSA1,EState_VSA6,piPC9,BCUTdv-1l,BCUTare-1l,Xch-7dv,Xch-6d,ATSC1i
CHEMBL3133961,0,-0.360953607,14.56011585,20.9051103,14.99835797,10.94664659,8.023317007,1.182555484,50.43368582,0.098811997,4.022118613,5.685924864,25.91832285,0.800863832,7.009364605,0.751051256,2.2353921,17.99086139,6.196843572,6.81953863,0.989892222,2.185528333,0.093679182,0.336770121,1.662160213
CHEMBL5177554,0,-0.5327238,13.63955439,20.92377959,4.794537184,10.92634329,8.024888169,1.182911287,25.83174751,0.056829848,4.017055238,5.665313515,0.0,0.65313444,7.008283846,0.749730798,2.21016097,22.52886487,13.8474744,8.070271122,0.992918741,2.161074496,0.10693784,0.168957858,12.14507363
CHEMBL53463,0,-0.528240913,14.53782725,20.92435936,14.38361155,10.92893886,8.028246509,1.157963081,68.83913015,0.123465668,4.024035005,5.668289729,0.0,1.443807744,7.010465712,0.751895693,2.215831575,95.66900423,6.9237372,8.091235155,0.993724785,2.166267269,0.291791508,0.245783534,14.76310659
CHEMBL447531,0,-0.526317884,14.54964317,20.91454424,4.983978521,10.93238024,8.029504099,1.251301555,57.93585563,0.036676096,3.308924474,5.668860419,15.61755573,0.532766047,7.009379808,0.741410618,2.214627652,18.04226063,7.109797541,7.342192448,0.987180558,2.165587503,0.071699977,0.113402303,-20.05946419
CHEMBL3781209,0,-0.475406944,14.64340925,20.91492598,19.89283397,10.93739013,8.054630229,1.279015328,22.91825565,0.178256094,3.254588789,5.676387994,14.97686957,0.580933093,8.001939251,0.669216714,2.225520665,17.05839195,48.9320191,7.636976325,2.751970181,2.175732918,0.203687581,0.627033725,3.258808975
CHEMBL573958,0,-0.360807398,14.55706695,20.91327809,9.589074368,10.93703182,8.023304337,1.253737187,16.82083098,0.153387291,3.240578381,5.676099313,25.58551277,0.42060056,7.00936061,0.751051252,2.225340016,12.08368166,12.52416365,6.388173988,1.984268737,2.175529568,0.145951319,0.491581624,-0.475397676
CHEMBL573186,0,-0.363384257,14.55710142,20.91523871,9.589074368,10.93703182,8.023319141,1.12462934,61.17016521,0.410812258,4.02503415,5.676099313,25.58551277,0.637106911,7.009364699,0.751051252,2.225340016,12.08368166,0.0,6.949395689,1.952126901,2.175529568,0.797282422,0.776596527,6.557086595
CHEMBL441721,0,-0.526317985,14.54964464,20.91462535,4.983978521,10.93238023,8.029506234,1.251024197,64.35667725,0.036676096,3.308931522,5.668860413,15.61755573,0.532766047,7.009380224,0.741409868,2.214627649,18.04226063,7.109797541,7.342839867,0.987180558,2.1655875,0.071699977,0.113402303,-19.99929014
CHEMBL3402111,0,-0.530293657,13.63929688,20.89866018,4.794537184,10.95030006,8.024755006,1.253305613,43.2701484,0.059519514,3.253607989,5.689790916,0.0,0.393802676,7.008281254,0.74889531,2.238148792,23.70309024,0.0,7.2271631,0.988913695,2.188466657,0.099076879,0.194444444,2.017130969
CHEMBL487599,0,-0.390839384,13.63907889,20.8777422,9.589074368,10.97824903,8.024396405,1.065594003,79.56443736,0.156181176,4.048577413,5.717757139,0.0,1.627351203,7.010829725,0.752319582,2.266301721,11.33289652,0.0,6.224558429,0.992023528,2.216573715,0.657475967,0.174830916,6.09807506
CHEMBL4,0,-0.517532101,17.42477233,20.9117767,4.794537184,10.93339209,9.004069785,1.258869832,23.3235667,0.102813526,3.326630424,5.669237088,9.467009379,0.705009309,8.001920392,0.545849506,2.21248812,17.21531652,4.567099648,8.058612818,0.993677832,2.163920973,0.203729029,0.229610731,-25.32135456
CHEMBL5280760,0,-0.511025214,14.54786803,20.91161618,9.778515705,10.93729143,8.029589182,1.085650585,45.95158251,0.181400846,4.039689615,5.674155522,4.983978521,1.274213823,7.009363879,0.741417797,2.220620917,11.51895686,6.196843572,7.212637215,0.995026524,2.171451287,0.4194037,0.473461713,-1.162801238
CHEMBL3218197,0,-0.526308434,14.54854937,20.91462242,4.983978521,10.93238293,8.012276985,1.256677573,78.20415165,0.036676096,3.306404925,5.668879026,10.30076712,0.282360161,4.004864479,0.774949634,2.214677881,0.0,7.109797541,7.331034724,0.987180379,2.165628867,0.072652359,0.113402303,-10.71273277
CHEMBL3218196,0,-0.526308533,14.54854853,20.91454154,4.983978521,10.93238293,8.012275611,1.256677573,71.78333003,0.036676096,3.306398475,5.668879026,10.30076712,0.282360161,4.004863986,0.774949663,2.214677872,0.0,7.109797541,7.319673479,0.987180382,2.16562886,0.072652359,0.113402303,-10.7398998
CHEMBL2151977,0,-0.466713127,13.64557092,20.88765997,9.589074368,10.98121326,8.031754487,1.055456315,86.48817456,0.420299325,4.121737511,5.72086025,0.0,2.130379124,7.00937949,0.7400881,2.270437161,23.08931296,0.0,6.551080335,0.991061044,2.220519247,1.01629008,0.707908808,9.166868041
CHEMBL558682,0,-0.517531565,13.62747259,20.90476855,0.0,10.94310641,8.010900989,1.182038201,64.0022227,0.037843679,4.019034347,5.682587766,0.0,0.399968687,6.003767175,0.778451874,2.231058804,11.7050172,0.0,6.416068255,0.987774645,2.181328479,0.091946221,0.114481121,2.955857756
CHEMBL390345,0,-0.526318241,14.55812945,20.91458899,10.39326213,10.93238023,8.029515634,1.251276751,57.93585563,0.036676096,3.308976452,5.668860408,20.93434433,0.532766047,7.009381946,0.741405949,2.214627646,18.04226063,7.109797541,7.348647857,0.987180557,2.165587496,0.071699977,0.113402303,-22.16289019
CHEMBL578832,0,-0.498541145,14.55978835,20.78675877,10.20382079,11.06099474,8.031952381,1.200362082,64.89656778,0.041455673,4.017073953,5.792017819,25.91832285,0.402368927,7.010452492,0.739593282,2.331570305,35.65445756,26.96805517,5.280662431,0.987165093,2.284071902,0.063620113,0.151374715,-22.61293416
CHEMBL5277226,0,-0.497853016,14.56215334,20.82883143,14.77092044,11.01390823,8.030381514,1.209313167,19.06954442,0.042855807,3.209875213,5.752317435,19.7677765,0.564235114,7.010456115,0.740508399,2.298828017,41.98177763,13.12369209,6.220962864,0.996275176,2.249888643,0.063950427,0.136082763,-24.31803102
CHEMBL3220429,0,-0.361292167,14.5785368,20.92419712,79.17158063,10.95378929,8.039522302,1.249046852,137.8285952,0.111111111,3.167860528,5.693367276,79.75182906,1.491624578,7.020541767,0.750946547,2.24263356,137.3464059,24.26546827,6.82165258,1.83696092,2.192765309,0.12825782,0.333333333,9.46122135
CHEMBL2337339,0,-0.454361002,13.64312808,20.91208335,0.0,10.94171554,8.029207346,1.395379295,11.12690298,0.104872259,3.271507146,5.68127215,0.0,0.29449805,7.008274403,0.741405142,2.230262885,5.969305288,12.13273414,7.003690264,2.811465311,2.180441826,0.112408774,0.424717984,8.232519972
CHEMBL573641,0,-0.330764618,17.42476994,24.4342252,10.11132579,10.33809208,16.00200228,0.622302945,10.9373243,0.168393829,3.204054641,5.693428307,5.316788604,0.330933093,8.001918068,0.545864041,2.24121252,17.82836696,0.0,5.104049739,0.654947455,2.191072948,0.209312682,0.204124145,5.38854745
CHEMBL3133991,0,-0.498524264,14.55688833,20.91658891,4.794537184,10.93703276,8.031981581,1.1825527,58.36325418,0.161696944,4.022512176,5.676101659,25.58551277,0.888131059,7.010458028,0.739593143,2.225343398,35.65445756,33.16489874,7.259833345,0.987155429,2.175532748,0.179055065,0.522165527,-13.30639767
CHEMBL3905491,0,-0.381385817,13.63850893,20.90287468,9.589074368,10.94646769,8.023734327,1.355845577,32.70025047,0.050117211,3.284865847,5.685736445,0.0,0.396077335,7.009667317,0.7524083,2.232728134,28.59523194,0.0,5.626721429,1.895277704,2.183257504,0.066324371,0.147422994,9.158723852
CHEMBL2376690,0,-0.347227095,14.54907078,20.92967286,0.0,10.9301992,8.00613675,1.243278502,22.60826052,0.208333333,3.275078556,5.669563063,9.967957042,0.479501683,6.002808115,0.787473677,2.219094575,0.0,6.066367068,8.080312394,2.751925009,2.169206092,0.245963636,0.633276638,8.28570933
CHEMBL409309,0,-0.516768088,13.63889081,20.90634528,9.589074368,10.94131504,8.02408305,1.074849745,73.23684251,0.710483282,4.039755414,5.680611332,0.0,1.334637907,7.009670609,0.752406622,2.227796125,11.35056264,0.0,7.120696968,0.988212899,2.178291584,1.232208932,0.776784913,9.187787886
CHEMBL3402112,0,-0.530286493,13.63929882,24.44071915,4.794537184,10.31139326,16.00450346,0.610077312,27.87899957,0.11844508,3.253928236,5.689621586,0.0,0.47713601,7.008281496,0.748895344,2.237503577,23.70309024,0.0,7.631704421,0.650327324,2.187194806,0.153630873,0.277777778,5.236996047
CHEMBL374013,0,-0.495256837,13.6436121,24.4342394,14.38361155,10.33747776,17.00110379,0.623726421,34.56345175,0.043402778,3.275258428,5.682856532,0.0,0.647603014,7.010440377,0.741422267,2.229424837,17.00248826,38.11294267,6.321611015,0.659333525,2.178617941,0.095431456,0.12037037,-0.313532746
CHEMBL583376,0,-0.498512728,14.55969992,20.79859103,10.20382079,11.04694865,8.029469677,1.216805328,49.54034665,0.138130256,3.13871764,5.784316516,20.60153425,0.36785113,7.009360179,0.740884248,2.329657513,23.96016668,6.196843572,4.934473933,0.997569517,2.281207612,0.127810957,0.318041382,-8.437495984
CHEMBL4845704,0,-0.361052549,14.56133785,20.91920938,19.79289516,10.93703276,8.024623622,1.250311524,42.14966292,0.193771959,3.241068266,5.676101621,36.21908998,0.621785024,7.010462626,0.750992815,2.225343296,29.93988195,6.196843572,7.210694392,0.987994195,2.175532664,0.207488491,0.6242276,3.906934341
CHEMBL512154,0,-0.382533178,13.64097929,20.93162809,19.17814874,10.92372284,8.026315636,1.362325624,55.2794291,0.077751058,3.307062101,5.663210756,0.0,0.935086739,7.011537441,0.751920438,2.211686825,23.13297979,0.0,8.051943245,0.995014313,2.161960963,0.182765466,0.201832953,9.499784349
CHEMBL2332803,0,-0.424201569,14.75112685,20.89757685,9.476340119,10.94912067,8.022035781,1.257177401,86.60543749,0.121784111,3.183524558,5.688666175,29.86173661,0.23570226,7.008273394,0.751862282,2.238140317,0.0,4.681802935,5.783825182,0.987139957,2.188246883,0.13648343,0.482307808,-7.879934557
CHEMBL3402101,0,-0.530287979,13.63930144,20.90925328,4.794537184,10.94572439,8.024760708,1.256959233,28.56530387,0.091594529,3.253936796,5.685240765,0.0,0.47713601,7.008281781,0.74889456,2.233820526,23.70309024,6.076020107,7.681963879,1.990940024,2.184090924,0.111591429,0.296506517,4.094560182
CHEMBL3133957,0,-0.477437364,14.56021523,20.93714188,14.99835797,10.91324558,8.029843949,1.200359241,44.87023433,0.122868258,4.017089889,5.652718186,31.23511146,0.427340579,7.010460473,0.740330777,2.202449558,29.68515227,26.96805517,7.649028341,0.989889901,2.152516411,0.134385474,0.404811503,-5.110293523
CHEMBL576378,0,-0.49849095,14.55681754,20.91104996,4.794537184,10.93703182,8.029472533,1.216805272,42.2621549,0.233090218,3.240656902,5.676099313,20.26872417,0.503933894,7.009360665,0.740885375,2.225340017,23.96016668,6.196843572,6.348189294,0.997569226,2.175529568,0.2358673,0.60549886,-3.138058158
CHEMBL253257,0,-0.528636137,13.63730035,20.89922268,4.794537184,10.95158015,8.022485395,1.357639977,22.34226179,0.048611111,3.250547767,5.690922251,0.0,0.23570226,7.008271696,0.752758167,2.238306429,0.0,24.26546827,5.583261319,0.997573811,2.188776614,0.069620194,0.138888889,5.765946109
CHEMBL575665,0,-0.498492731,14.55682006,20.91120406,4.794537184,10.93703182,8.029475933,1.22279681,55.10379815,0.238477708,3.24066699,5.676099313,20.26872417,0.503933894,7.00936149,0.740883819,2.225340016,23.96016668,0.0,6.431261887,0.997567671,2.175529568,0.211792007,0.540894266,-3.224423991
CHEMBL462807,0,-0.296049612,13.62437494,20.89256693,0.0,10.95312241,8.007308502,1.313742612,95.95786979,0.024056261,3.092560098,5.69261713,0.0,0.0,6.003871143,0.787131562,2.241183129,0.0,12.13273414,4.293024641,0.987933633,2.191435872,0.03852692,0.068041382,4.022252264
CHEMBL1645437,0,-0.529643982,14.55127915,20.91826177,19.55703141,10.9370075,8.023877313,1.257269753,45.95158251,0.084699815,3.246378976,5.673399485,20.60153425,0.438832194,7.009366805,0.751165509,2.21944301,6.041840829,26.61328223,7.541658232,0.993038212,2.170371173,0.126895614,0.277777778,-14.31869582
CHEMBL3133777,0,-0.355383163,14.54853105,26.52389199,4.794537184,10.9360133,35.00041801,1.043832092,22.08721578,0.132376235,3.251851306,5.67629863,10.30076712,0.355904746,7.008269908,0.751874251,2.223806991,0.0,0.0,7.232284268,0.256014242,2.17349293,0.215662247,0.39856859,3.267548251
CHEMBL611027,0,-0.392073412,13.72526798,20.84224871,0.0,11.02083059,8.10810768,1.086662885,92.90899618,0.161227821,4.037413297,5.76035074,0.0,1.487012975,6.003774576,0.690957369,2.308998696,66.75124558,0.0,6.444131257,0.993033274,2.259250536,0.59614879,0.276854538,-4.86353748
CHEMBL3218198,0,-0.526308736,14.54855191,20.91487335,4.983978521,10.9323829,8.012281117,1.256677571,97.46661652,0.036676096,3.306424339,5.668879,10.30076712,0.282360161,4.004865959,0.774949522,2.214677861,0.0,7.109797541,7.339025186,0.987180377,2.165628845,0.072652359,0.113402303,-10.642334
CHEMBL1911900,0,-0.477953315,17.42581715,24.44173112,4.183085433,10.31911978,16.0132626,0.300345375,38.00208097,0.087630571,4.043913394,5.694085825,4.899909731,0.549646176,8.002967552,0.545036889,2.242666915,39.55082581,51.10304694,6.457063961,0.645334353,2.188928734,0.093179091,0.268728739,-14.56556526
CHEMBL3309924,0,-0.379185164,14.55049284,20.93147975,4.983978521,10.9239066,7.051279996,1.372001014,0.0,0.203649906,3.297545788,5.662668272,14.95193556,0.413860541,3.039034704,1.01538815,2.21157889,0.0,0.0,8.586241791,2.751965204,2.16184851,0.26187745,0.638373955,1.781584899
CHEMBL4847957,0,-0.477450758,14.56145374,20.91969675,19.79289516,10.93703276,8.030505416,1.200355546,55.99713731,0.193771959,4.017102756,5.676101621,41.53587858,0.572969487,7.01156119,0.740274095,2.225343297,47.54135256,33.16489874,7.263562268,0.989491923,2.175532665,0.215624414,0.6242276,-7.5610444
CHEMBL386004,0,-0.495476171,13.6436095,24.43423547,14.38361155,10.33761033,17.0011037,0.626557393,27.63971455,0.043402778,3.275005246,5.682856548,0.0,0.480936347,7.010439756,0.741436992,2.229454004,11.75255023,31.18920547,6.26405281,0.65620241,2.178687733,0.095431456,0.12037037,-0.34512001
CHEMBL478091,0,-0.378333039,13.63804145,20.8775773,4.794537184,10.97854779,8.023294191,1.061275799,79.56443736,0.160739085,4.04854013,5.718106648,0.0,1.627351203,7.009906822,0.752675466,2.267037377,17.4368629,0.0,6.139884552,0.992023206,2.217237155,0.683765998,0.174830916,8.422952061
CHEMBL3260304,0,-0.36102902,14.56418521,20.91878802,25.20217876,10.93616961,8.024629698,1.25038321,36.94066598,0.130887012,3.153830516,5.675683842,36.55190006,0.569035594,7.010464775,0.750992815,2.225449749,35.84706168,6.196843572,7.437988231,1.8556263,2.175509569,0.109716689,0.438832194,5.679673768
CHEMBL573395,0,-0.330765321,14.54022523,26.52389128,10.11132579,10.33809189,35.00041782,0.622303579,10.9373243,0.172115345,3.135206251,5.694779094,5.316788604,0.25,7.008290883,0.741583414,2.241457096,12.01114612,11.76188495,5.124335934,0.256013832,2.190303784,0.251747349,0.219416097,4.773404931
CHEMBL462797,0,-0.53132617,13.63837983,20.91940618,4.794537184,10.93008124,8.023735489,1.364603938,55.29454243,0.066794278,3.281647848,5.669597724,0.0,0.298389402,7.008814889,0.750841544,2.218276562,0.0,6.066367068,7.274823293,0.987659445,2.168514615,0.110053745,0.23699924,1.010396916
CHEMBL494307,0,-0.316587353,13.6246647,24.44071689,0.0,10.31138613,16.00450238,0.609989108,18.90801031,0.147256081,3.209508881,5.689078506,0.0,0.30274943,6.003956968,0.784260374,2.233998689,0.0,17.40315295,6.104269937,0.650330486,2.180554997,0.179585698,0.219416097,7.861688121
CHEMBL4862902,0,-0.498558457,14.56097231,20.92494602,14.99835797,10.93616958,8.032734134,1.200356226,44.87023433,0.193771959,4.01710212,5.675683817,36.21908998,0.656302821,7.011561439,0.739587377,2.225343297,47.60347812,33.16489874,7.673006891,0.989562565,2.175509548,0.195092572,0.6242276,-8.044695788
CHEMBL5169845,0,-0.492826121,13.64634645,20.90592811,0.0,10.94754724,8.032517864,1.125811142,43.37947212,0.350570657,4.030341964,5.687140981,0.0,0.897348221,7.009368338,0.739039332,2.236394918,29.56153382,19.05647134,6.844549203,0.987738315,2.186526944,0.38410051,0.832179743,2.714891912
CHEMBL3218201,0,-0.526309163,14.54890447,20.91489537,4.983978521,10.93238288,8.012285433,1.256402716,91.54871047,0.036676096,3.306463429,5.668878981,15.61755573,0.282360161,4.004867399,0.774949383,2.214677839,0.0,7.109797541,7.324299412,0.987180241,2.165628824,0.072652359,0.113402303,-14.14829628
CHEMBL3893262,0,-0.528236096,14.5478815,20.93768026,0.0,10.91488217,8.013588893,1.202023339,24.97437738,0.125637462,4.018081371,5.654475928,4.983978521,0.469821982,3.515842179,0.774114009,2.203929796,0.0,14.21959508,8.586930577,0.992140675,2.154029827,0.244951655,0.37186963,-5.103793647
CHEMBL573187,0,-0.477434797,14.56020392,20.89069858,14.99835797,10.95526981,8.029833127,1.200358273,88.71665299,0.175592761,4.017083269,5.694858524,31.23511146,0.319035594,7.010457272,0.740333056,2.24473586,29.68515227,26.96805517,5.997850364,0.98988804,2.194765559,0.126416125,0.35549886,-11.8755068
CHEMBL3133985,0,-0.360879347,14.55710161,20.91994384,9.589074368,10.93703182,8.023319404,1.182555259,43.15549407,0.193771959,4.02212543,5.676099313,25.58551277,0.936946596,7.009365093,0.751051252,2.225340016,17.99086139,6.196843572,7.237971941,0.989891371,2.175529568,0.201735525,0.6242276,2.977491278
CHEMBL891,0,-0.463994128,14.56508582,24.4342362,9.589074368,10.33782427,17.00110453,0.617316872,29.96571049,0.697213098,4.023085555,5.68964315,15.37336159,0.958518157,7.010460209,0.715716435,2.236889345,39.98824167,45.03667987,6.793833918,0.6593476,2.186165062,1.22364257,1.065922334,-1.164438459
CHEMBL1645428,0,-0.529643982,14.55964623,20.91855005,20.17177783,10.9370075,8.023938429,1.251025834,52.37240414,0.084699815,3.246511464,5.673399485,31.23511146,0.390016657,7.009370915,0.750446634,2.21944301,12.07295534,26.61328223,7.552737491,0.993038212,2.170371173,0.126895614,0.277777778,-19.50397817
CHEMBL1645431,0,-0.529643982,14.55964623,20.91855005,20.17177783,10.9370075,8.023938429,1.251025834,52.37240414,0.084699815,3.246511464,5.673399485,31.23511146,0.390016657,7.009370915,0.750446634,2.21944301,12.07295534,26.61328223,7.552737491,0.993038212,2.170371173,0.126895614,0.277777778,-19.50397817
CHEMBL222621,0,-0.495256774,14.53782686,24.4342388,14.38361155,10.33747944,16.00200361,0.623735026,34.56345175,0.043402778,3.275258428,5.682599117,0.0,0.647603014,7.010440936,0.741421183,2.229324176,11.21924332,38.11294267,6.321611015,0.659343526,2.178919177,0.086735469,0.12037037,6.581142616
CHEMBL3216176,0,-0.529644113,14.55083476,20.92141184,14.76249423,10.93642938,8.022365504,1.183118002,92.46104008,0.078934466,4.023662162,5.672602225,20.60153425,1.138190931,7.008276214,0.75184064,2.218400762,0.0,14.21959508,7.929461213,0.987152863,2.169389917,0.139318214,0.247193875,-19.29711812
CHEMBL575251,0,-0.498543365,14.55979513,20.80005481,10.20382079,11.0505351,8.031962145,1.200360197,83.1532015,0.143517746,4.01707692,5.788148475,25.91832285,0.319035594,7.010454245,0.739593185,2.331204266,35.65445756,26.96805517,5.681025488,0.98957394,2.283556027,0.103735664,0.253436788,-18.15514398
CHEMBL4067213,0,-0.361176016,14.55899685,20.92597884,28.7672231,10.93703276,8.028542999,1.251432345,46.3528287,0.213240084,3.241467407,5.67610162,41.53587858,0.940820618,7.013758994,0.750863214,2.225343291,71.69412335,48.79188955,7.106929472,0.995926706,2.17553266,0.216051413,0.67697703,8.015713431
CHEMBL4095675,0,-0.43492877,14.56034872,24.4407389,28.7672231,10.31102843,16.00450935,0.609794727,94.01915148,0.468577353,3.247046895,5.676101621,41.11899971,1.151502341,7.013765687,0.7508632,2.221243469,77.6120294,18.72100722,7.419535135,0.650309577,2.166701899,0.489516747,0.945705769,3.835279065
CHEMBL4084682,0,-0.503233111,13.65122512,20.86207337,0.0,10.98019373,8.038781253,1.327299899,57.27528142,0.014731391,3.23559228,5.718936365,0.0,0.19245009,7.008282392,0.720628116,2.261782167,0.0,6.066367068,4.667851515,0.987143614,2.213103045,0.033435477,0.055555556,-1.561992145
CHEMBL1269411,0,-0.367219537,13.64254732,20.91316715,0.0,10.92809437,8.028643368,1.305758134,90.3944183,0.0,3.038243362,5.667648444,0.0,0.0,7.008292865,0.741537371,2.21657287,5.969305288,0.0,3.091042453,0.987936053,2.166769897,0.0,0.0,-0.423320386
CHEMBL2021444,0,-0.385197609,14.56211102,26.52494213,20.40764158,10.93558939,35.00142824,1.043130786,36.81018948,0.309123313,4.043319853,5.675814045,30.81823258,1.416951601,7.009372955,0.750753311,2.223672493,29.05830191,12.39368714,7.626817648,0.255072043,2.17339158,0.562675175,0.818508472,5.947276246
CHEMBL4085166,0,-0.434927859,14.56033804,20.92073268,28.7672231,10.93703276,8.02855093,1.203357446,87.59832985,0.308312517,3.241609597,5.676101621,41.11899971,1.055277296,7.013760616,0.750863205,2.225343296,77.6120294,32.56848162,7.151280334,0.988894737,2.175532664,0.267646104,0.760310363,-1.762936935
CHEMBL4800247,0,-0.459640915,14.55222761,24.44071262,0.0,10.31169323,16.0045036,0.610134679,0.0,0.270548363,3.278555484,5.675153381,14.53505669,0.438832194,4.004857584,1.011167167,2.223768321,0.0,11.33678588,8.218508099,0.650340515,2.172593392,0.366219132,0.706415337,1.890742074
CHEMBL1645460,0,-0.529644113,14.55240414,20.92380792,24.54100993,10.93642938,8.023904949,1.183118002,113.1770174,0.10045104,4.023682711,5.672602225,25.58551277,1.386196576,7.009371978,0.751114165,2.218400762,0.0,20.28596215,7.99432398,0.987152863,2.169389917,0.160834788,0.330527208,-20.92097718
CHEMBL2332805,0,-0.423753659,14.75112896,20.89781317,9.476340119,10.94912067,8.022037277,1.229122842,110.903912,0.220100435,3.206582596,5.688666175,29.86173661,0.282117557,7.008273772,0.751861237,2.238140317,0.0,0.0,5.995207533,0.987929616,2.188246883,0.189100837,0.571884055,-4.802361692
CHEMBL4083990,0,-0.361178918,14.55180091,20.92545949,28.7672231,10.93703276,8.028521559,1.25120413,47.07972233,0.18688777,3.241378131,5.67610162,31.56792154,0.940820618,7.013754994,0.750863229,2.225343291,71.69412335,54.72778012,7.052305332,0.995927095,2.17553266,0.200836897,0.574914957,17.44503353
CHEMBL1835985,0,-0.513344737,14.54805667,20.91992799,4.794537184,10.93088213,8.023702852,1.171849964,99.27648332,0.130271561,3.33081882,5.669232169,4.983978521,0.593416943,7.008275209,0.749962611,2.216918898,0.0,5.563451492,7.935861275,0.991741052,2.167415895,0.337847591,0.317106007,4.010791126
CHEMBL4103436,0,-0.434928309,14.56034018,20.91720628,28.7672231,10.93703276,8.028553791,1.19399492,126.9806297,0.378299575,3.241604883,5.676101621,41.11899971,1.015419577,7.013760964,0.750863203,2.225343296,71.69412335,6.327320075,7.052710912,0.987656632,2.175532664,0.317134427,0.760310363,-3.542640382
CHEMBL5401766,0,-0.527765595,13.64436189,20.92299665,14.38361155,10.93013814,8.0302995,1.368224554,50.75089065,0.057291667,3.301625254,5.669536475,0.0,0.64993412,7.010462351,0.741450167,2.217376267,17.53579518,6.9237372,7.794668692,0.995375415,2.167763711,0.126447048,0.148148148,2.257813175
CHEMBL426198,0,-0.529119759,14.55811835,20.91052216,10.39326213,10.93645056,8.029283121,1.183275744,45.72760446,0.039467233,4.022118547,5.672602664,20.93434433,0.819501351,7.00938009,0.741421705,2.21836322,18.04226063,7.109797541,7.265629113,0.989315978,2.169363023,0.06855939,0.123596937,-18.32229439
CHEMBL572401,0,-0.477433227,14.55716123,20.91408025,9.589074368,10.93703276,8.029829968,1.200359799,63.18182752,0.168490651,4.017086522,5.676101659,30.90230137,0.538451691,7.010456248,0.74033654,2.225343398,29.68515227,26.96805517,6.718508234,0.987165094,2.175532748,0.194356917,0.540894266,-12.38775266
CHEMBL576335,0,-0.360889888,14.56007803,20.88981554,14.99835797,10.95527013,8.023301969,1.250677218,24.09902273,0.058427329,3.131774426,5.694858823,25.91832285,0.284517797,7.009360124,0.751051256,2.244736139,17.99086139,6.196843572,5.147131039,1.855692629,2.194765843,0.037894976,0.204124145,-5.743193817
CHEMBL3287776,0,-0.500276578,17.43383048,20.87253007,5.098681808,10.97106733,9.017357348,1.219431808,17.08178398,0.10537245,4.023624728,5.704513036,40.14316902,1.057663723,8.01049982,0.524606337,2.247613564,35.56878064,0.0,7.69406367,1.992457876,2.199271656,0.126602287,0.479095798,-23.28044601
CHEMBL576182,0,-0.498546233,14.55980461,20.84084378,10.20382079,11.01054693,8.031975618,1.124629281,83.65611708,0.283777281,4.0253019,5.749342059,25.91832285,0.452208611,7.010456704,0.73959306,2.297970608,35.65445756,20.7712116,6.361302478,0.989569387,2.248348734,0.666545618,0.387076975,-10.72030601
CHEMBL5194552,0,-0.490238093,13.64317578,20.90019762,0.0,10.95205604,8.029262414,1.16691399,17.04480903,0.136580905,3.2008989,5.691655389,0.0,0.311343905,7.008274149,0.741224644,2.24094825,24.09514411,36.39820241,6.217852829,1.984995057,2.191073429,0.158720681,0.424717984,7.680401443
CHEMBL507180,0,-0.527519039,13.65224411,20.91561161,9.589074368,10.94633671,8.03832229,1.177450702,42.20086901,0.146754669,4.035018292,5.685803669,0.0,1.175623105,7.012653565,0.739904098,2.233986061,51.96152442,13.8474744,7.930509668,0.995015421,2.184335105,0.289556401,0.448784223,-9.754034661
CHEMBL428422,0,-0.373549073,14.56955327,20.89188574,0.0,10.95454078,7.098038414,1.130870754,64.35667725,0.288073432,4.020014868,5.694226256,19.85184529,0.0,3.068007156,0.960179206,2.244210247,0.0,0.0,6.500538638,0.9872569,2.194214139,0.647176885,0.414921531,-24.01412179
CHEMBL1077096,0,-0.385510414,13.63679929,20.87859884,4.794537184,10.98382645,8.022043424,1.146391277,60.30197249,0.809019314,4.029699776,5.723360836,0.0,0.402368927,7.008269868,0.752766733,2.27204478,6.103966388,0.0,5.351858133,0.992029818,2.222298703,0.807178586,0.967594059,4.190993835
CHEMBL3298696,0,-0.228574189,14.53780982,20.78584908,0.0,11.06471548,8.00608346,1.20294952,78.05569063,0.0,3.113445633,5.804085729,0.0,0.23570226,6.002599753,0.787938894,2.353117903,0.0,0.0,2.079441542,0.987821901,2.303358385,0.0,0.0,3.259050488
CHEMBL448381,0,-0.321982175,13.62466506,26.52389166,0.0,10.31106019,35.00041785,0.604774262,9.754294387,0.365757096,3.275214898,5.684712689,0.0,0.501022436,6.003956902,0.784260371,2.232516169,0.0,23.46952001,6.218973556,0.256013198,2.181873278,0.606668109,0.349104563,8.01576103
CHEMBL4065126,0,-0.405280086,14.55096169,24.43856769,9.589074368,10.32853329,16.00582222,0.60909559,0.0,0.365814235,3.294756742,5.683106178,7.913322217,0.617019111,7.00936787,0.748226158,2.221338654,0.0,7.913322217,8.399162469,0.65387762,2.166809583,0.502913643,0.720078905,-13.14712541
CHEMBL593924,0,-0.393360786,13.72520746,20.84222219,0.0,11.02083124,8.108043594,1.086663378,99.3298178,0.161227821,4.037407417,5.760351636,0.0,1.369161845,6.002608802,0.690957374,2.309003068,54.04039723,0.0,6.326149473,0.993033274,2.259254026,0.59614879,0.276854538,-6.696595285
